px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.36027	-11.0957	-3.1211	-1.2757	-0.981015	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	2.23278e-314
4.42066	-10.9791	-2.46139	-1.44138	-1.18552	4.39651	-10.8822	4.45	-10.95	0	1.81807	13.1819
4.42534	-10.8458	-2.45255	-1.52408	-1.21307	4.45899	-10.8664	4.45	-10.85	0	1.81808	2.23278e-314
4.40851	-10.7075	-2.54731	-1.56473	-1.16	4.493	-10.7885	4.45	-10.7	0	2.72865	0.521141
4.42362	-10.564	-2.55626	-1.64127	-1.17867	4.44058	-10.5544	4.45	-10.55	0	2.72864	2.23278e-314
4.42489	-10.4173	-2.62746	-1.68247	-1.12878	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.23221
4.44647	-10.2702	-2.63838	-1.74592	-1.13007	4.44086	-10.2469	4.45	-10.25	0	2.72391	2.23278e-314
4.47057	-10.1273	-2.67474	-1.79336	-1.09654	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.165195
4.52488	-9.97525	-2.70878	-1.87155	-1.1215	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	2.23278e-314
4.56614	-9.82505	-2.75225	-1.91604	-1.0816	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.245131
4.63315	-9.67416	-2.78619	-1.98554	-1.0947	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	2.23278e-314
4.6944	-9.53306	-2.8123	-2.0301	-1.05513	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.140047
4.7895	-9.38732	-2.86119	-2.10599	-1.07825	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	2.23278e-314
4.82473	-9.23354	-2.91943	-2.06415	-0.841439	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	2.16456
4.92068	-9.08005	-2.97224	-2.11982	-0.852054	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	2.23278e-314
5.04459	-8.96408	-2.93132	-2.23561	-1.01545	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	1.17793
5.14458	-8.84255	-2.92308	-2.28964	-1.01326	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	2.23278e-314
5.20777	-8.70684	-2.90651	-2.25778	-0.797275	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	1.69318
5.32302	-8.57523	-2.94633	-2.3045	-0.799057	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	2.23278e-314
5.40582	-8.44391	-2.93889	-2.29452	-0.663818	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	0.753916
5.49643	-8.33832	-2.88251	-2.3258	-0.65977	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	2.23278e-314
5.54218	-8.20604	-2.86952	-2.23115	-0.313374	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	5.51327
5.63618	-8.08502	-2.89415	-2.24597	-0.311678	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	2.23278e-314
5.75597	-7.9738	-2.87943	-2.31517	-0.457633	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	1.24055
5.85933	-7.85934	-2.86932	-2.33748	-0.454116	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	2.23278e-314
5.99203	-7.7568	-2.8898	-2.41062	-0.585404	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.771632
6.12018	-7.65259	-2.9071	-2.44675	-0.590016	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	2.23278e-314
6.21034	-7.55052	-2.868	-2.42627	-0.454107	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	0.827488
6.32584	-7.45237	-2.88953	-2.44903	-0.452969	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	2.23278e-314
6.43365	-7.34245	-2.86756	-2.43858	-0.357863	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	0.416226
6.5519	-7.24623	-2.85535	-2.45948	-0.360092	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	2.23278e-314
6.65762	-7.15658	-2.83999	-2.46293	-0.315945	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	0.203592
6.76752	-7.0605	-2.85101	-2.47408	-0.309678	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	2.23278e-314
6.89339	-6.98614	-2.87615	-2.53154	-0.42766	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.780128
6.99417	-6.91817	-2.81997	-2.55446	-0.432934	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	2.23278e-314
7.11522	-6.8311	-2.80431	-2.571	-0.418681	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	0.208525
7.24723	-6.75014	-2.80701	-2.59513	-0.41993	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	2.23278e-314
7.33233	-6.65772	-2.70111	-2.54649	-0.23266	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	1.99694
7.44349	-6.57461	-2.71215	-2.55282	-0.225107	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	2.23278e-314
7.56652	-6.50904	-2.73861	-2.58932	-0.291945	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.257831
7.67561	-6.44192	-2.71771	-2.60472	-0.294473	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	2.23278e-314
7.8375	-6.40068	-2.88283	-2.72087	-0.571969	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	4.78154
7.96676	-6.34348	-2.87765	-2.74897	-0.571738	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	2.23278e-314
8.02617	-6.2557	-2.46589	-2.63816	-0.175094	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	11.9725
8.15042	-6.17566	-2.49686	-2.63774	-0.158946	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	2.23278e-314
8.23496	-6.07696	-2.36771	-2.56344	0.0529843	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	3.06062
8.34875	-5.9891	-2.40145	-2.54897	0.0707311	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	2.23278e-314
8.50192	-5.95615	-2.56994	-2.67636	-0.273206	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	6.67286
8.63672	-5.87447	-2.61393	-2.67858	-0.254013	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	2.23278e-314
8.76516	-5.80309	-2.63295	-2.68917	-0.254798	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.257605
8.91462	-5.70992	-2.71212	-2.68267	-0.222259	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	2.23278e-314
8.99382	-5.61326	-2.53456	-2.5939	0.0285231	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	3.70277
9.11966	-5.51308	-2.61597	-2.56852	0.0658482	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	2.23278e-314
9.23657	-5.42841	-2.60564	-2.55135	0.0991096	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	0.0579741
9.35355	-5.34487	-2.6087	-2.54321	0.102748	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	2.23278e-314
9.4098	-5.20598	-2.39289	-2.37676	0.505234	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	8.50696
9.51671	-5.09519	-2.44669	-2.33905	0.520013	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	2.23278e-314
9.61846	-5.00419	-2.47501	-2.34213	0.435574	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	0.444292
9.72443	-4.88024	-2.54252	-2.30525	0.452368	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	2.23278e-314
9.83924	-4.79196	-2.57884	-2.32879	0.338599	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.907208
9.94139	-4.67735	-2.60978	-2.30594	0.343992	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	2.23278e-314
10.0407	-4.58392	-2.64974	-2.32011	0.259679	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.42735
10.1383	-4.46772	-2.69896	-2.29928	0.270322	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	2.23278e-314
10.2159	-4.33993	-2.66851	-2.23865	0.380885	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	0.660389
10.3137	-4.2025	-2.72357	-2.20883	0.39357	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	2.23278e-314
10.4302	-4.10031	-2.77188	-2.26304	0.19427	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	1.85688
10.5343	-3.96644	-2.81645	-2.24711	0.20195	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	2.23278e-314
10.6435	-3.85067	-2.84877	-2.26394	0.12862	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.253282
10.7421	-3.73517	-2.83765	-2.25981	0.124529	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	2.23278e-314
10.8425	-3.61489	-2.83504	-2.25107	0.134123	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.12032
10.9429	-3.47729	-2.87197	-2.23625	0.14538	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	2.23278e-314
10.9813	-3.32546	-2.72472	-2.09917	0.495143	11.1095	-3.32648	11	-3.3	0.908632	2.72588	5.99986
11.0539	-3.18275	-2.75007	-2.06487	0.505218	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	2.23278e-314
11.1013	-3.02938	-2.74951	-1.98904	0.623261	10.9851	-2.95299	11.1	-3	0.909905	2.72971	0.751151
11.1599	-2.87861	-2.77618	-1.94922	0.630591	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	2.23278e-314
11.1495	-2.6906	-2.78333	-1.76595	1.01314	11.0233	-2.67356	11.15	-2.7	0	2.72847	5.89628
11.1664	-2.54799	-2.75788	-1.70834	1.01614	11.1324	-2.55807	11.15	-2.55	0	2.72844	2.23278e-314
11.1752	-2.38873	-2.78664	-1.62646	1.08797	11.2541	-2.42353	11.15	-2.4	0	2.72732	0.303441
11.1742	-2.24713	-2.75639	-1.56569	1.09129	11.1569	-2.2658	11.15	-2.25	0	2.72732	2.23278e-314
11.2896	-2.18074	-2.40895	-1.78348	0.353819	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	24.5788
11.3261	-2.01329	-2.50798	-1.76754	0.341401	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	2.23278e-314
11.2567	-1.89455	-2.37204	-1.54791	0.871168	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	13.2505
11.252	-1.7211	-2.48093	-1.49712	0.872296	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	2.23278e-314
11.2572	-1.58672	-2.45615	-1.48424	0.78303	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.459461
11.249	-1.41477	-2.5518	-1.4464	0.772009	11.2625	-1.34833	11.25	-1.35	0	2.72321	2.23278e-314
11.1913	-1.25884	-2.66158	-1.31537	1.00772	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	2.80509
11.153	-1.09551	-2.71957	-1.26436	0.999058	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	2.23278e-314
11.0306	-0.926395	-2.97324	-1.06848	1.36516	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	6.67322
10.9477	-0.767134	-3.02009	-0.998983	1.35413	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	2.23278e-314
10.898	-0.646408	-2.79926	-0.998401	1.1529	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	2.77085
10.8179	-0.490734	-2.86167	-0.952136	1.12334	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	2.23278e-314
10.6427	-0.368002	-3.24341	-0.74948	1.51601	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	11.1931
10.5265	-0.256096	-3.25116	-0.680221	1.50657	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	2.23278e-314
10.448	-0.174142	-2.83778	-0.666114	1.30135	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	6.24922
10.3271	-0.1044	-2.79223	-0.580756	1.32693	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	2.23278e-314
10.1857	-0.0296726	-2.86191	-0.491002	1.37037	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	0.324768
10.0465	0.00814782	-2.81287	-0.39041	1.41363	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	2.23278e-314
9.90484	0.0540246	-2.78061	-0.307979	1.41852	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.0478466
9.75851	0.0803783	-2.76416	-0.216138	1.44136	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	2.23278e-314
9.66168	0.0764779	-2.34202	-0.12803	1.4322	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	4.66046
9.54081	0.110765	-2.34797	-0.074096	1.39345	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	2.23278e-314
9.40273	0.129508	-2.47788	-0.0125002	1.37291	9.56225	0.148577	9.4	0.15	-2.72659	0	0.80685
9.26554	0.134838	-2.48473	0.0538254	1.35781	9.25348	0.150166	9.25	0.15	-2.72658	0	2.23278e-314
9.11891	0.139032	-2.56686	0.107681	1.32294	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.271047
8.97364	0.164311	-2.5772	0.127739	1.23964	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	2.23278e-314
8.82321	0.167069	-2.69542	0.159205	1.17766	8.94634	0.26481	8.8	0.25	-2.72783	0	0.850637
8.67398	0.182599	-2.69131	0.172473	1.09783	8.64483	0.254352	8.65	0.25	-2.7278	0	2.23278e-314
8.52038	0.171179	-2.74281	0.207815	1.05568	8.46866	0.251128	8.5	0.25	-2.72395	0	0.247182
8.37268	0.180253	-2.72568	0.214374	0.97706	8.35775	0.250149	8.35	0.25	-2.72395	0	2.23278e-314
8.22232	0.156895	-2.78168	0.249088	0.943209	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.207618
8.06909	0.130482	-2.78607	0.282643	0.91495	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	2.23278e-314
7.84369	0.143817	-3.36696	0.203036	0.65364	7.74678	0.154598	7.85	0.15	-3.9992	0	12.8527
7.67385	0.120912	-3.36882	0.219525	0.628542	7.63715	0.143302	7.65	0.15	-3.99916	0	2.23278e-314
7.59194	0.0721195	-2.82684	0.306026	0.767138	7.61982	0.157052	7.55	0.15	-1.99868	0	10.6844
7.4562	0.0771619	-2.79348	0.291013	0.684175	7.43926	0.160393	7.45	0.15	-1.99866	0	2.23278e-314
7.30231	0.0482552	-2.85189	0.302514	0.634461	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	0.301225
7.15718	0.0164057	-2.83354	0.319473	0.606572	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	2.23278e-314
7.0548	-0.0548616	-2.55543	0.407073	0.73014	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	2.91128
6.93206	-0.124399	-2.56027	0.459931	0.749914	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	2.23278e-314
6.83628	-0.216127	-2.41788	0.558397	0.871253	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	1.13687
6.7326	-0.308965	-2.43284	0.628592	0.905171	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	2.23278e-314
6.63082	-0.399283	-2.45254	0.685737	0.911483	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.264574
6.53531	-0.508311	-2.47816	0.758639	0.945005	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	2.23278e-314
6.45405	-0.641238	-2.49494	0.862779	1.03745	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.827562
6.36566	-0.807914	-2.61721	0.970968	1.10859	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	2.23278e-314
6.37542	-1.05651	-2.63937	1.32474	1.75623	6.35624	-1.10001	6.35	-1.1	0	-2.99522	12.7759
6.35109	-1.20337	-2.68064	1.42511	1.77047	6.36321	-1.25111	6.35	-1.25	0	-2.99519	2.23278e-314
6.33179	-1.3533	-2.68953	1.51347	1.74397	6.30992	-1.40686	6.35	-1.4	0	-2.72817	0.119826
6.33373	-1.51382	-2.72076	1.61492	1.74582	6.35537	-1.55723	6.35	-1.55	0	-2.72817	2.23278e-314
6.33623	-1.647	-2.63109	1.66911	1.63281	6.50996	-1.74616	6.35	-1.7	0	-2.72628	1.17405
6.35454	-1.80128	-2.66191	1.75669	1.62369	6.35448	-1.83673	6.35	-1.85	0	-2.72628	2.23278e-314
6.34501	-1.91268	-2.42157	1.75614	1.38392	6.38849	-2.02257	6.35	-2	0	-2.73154	4.13395
6.36505	-2.06747	-2.4881	1.81804	1.35253	6.35078	-2.13767	6.35	-2.15	0	-2.73152	2.23278e-314
6.35844	-2.17844	-2.32551	1.81255	1.16258	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.82947
6.37081	-2.33144	-2.42614	1.83947	1.10333	6.33355	-2.43768	6.35	-2.45	0	-2.99503	2.23278e-314
6.41767	-2.49418	-2.61522	1.91927	1.17543	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	1.50139
6.4598	-2.6629	-2.69761	1.95796	1.12784	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	2.23278e-314
6.50488	-2.8132	-2.71565	1.99763	1.08675	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.30507
6.55983	-2.96957	-2.76172	2.03687	1.05156	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	2.23278e-314
6.58864	-3.10541	-2.53908	2.02306	0.873945	6.70928	-3.32749	6.55	-3.25	0	-3.63617	3.8816
6.6125	-3.30353	-2.67306	1.99428	0.747731	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.23278e-314
6.65997	-3.4629	-2.74294	2.01052	0.714504	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	0.631128
6.69674	-3.64559	-2.82516	1.99672	0.629617	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.23278e-314
6.75149	-3.79358	-2.81696	2.01387	0.596118	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	0.106947
6.82602	-3.93038	-2.818	2.05317	0.605395	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	2.23278e-314
6.92034	-4.0902	-2.96114	2.10009	0.644112	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.47997
6.98277	-4.26402	-3.01656	2.09659	0.581826	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	2.23278e-314
7.01254	-4.3861	-2.66277	2.06149	0.412823	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	4.84433
7.07198	-4.52796	-2.68249	2.06752	0.386355	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	2.23278e-314
7.14728	-4.67125	-2.76313	2.08909	0.396813	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	0.253343
7.19823	-4.81823	-2.77741	2.08072	0.35048	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	2.23278e-314
7.30874	-4.97893	-3.08441	2.13931	0.459302	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.19276
7.38315	-5.13415	-3.09813	2.14156	0.423467	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	2.23278e-314
7.43492	-5.25641	-2.93476	2.1276	0.344769	7.32687	-5.26205	7.4	-5.3	0.999994	-3	1.18287
7.49212	-5.4065	-2.96722	2.11112	0.291159	7.46174	-5.44979	7.45	-5.45	0.999999	-3	2.23278e-314
7.55655	-5.53612	-2.85609	2.10835	0.246579	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	0.551298
7.64411	-5.66257	-2.84929	2.13258	0.263227	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	2.23278e-314
7.71087	-5.78539	-2.70076	2.12786	0.2136	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	0.944588
7.77403	-5.92898	-2.72194	2.11532	0.175665	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	2.23278e-314
7.84712	-6.05251	-2.70449	2.12307	0.171497	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0.0579754
7.93363	-6.16787	-2.69476	2.1467	0.193448	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	2.23278e-314
8.05448	-6.31572	-3.11142	2.19934	0.304455	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	5.90907
8.14564	-6.44168	-3.11407	2.21353	0.302729	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	2.23278e-314
8.19825	-6.53786	-2.64374	2.19279	0.202382	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	7.5072
8.27487	-6.65668	-2.64069	2.19665	0.191394	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	2.23278e-314
8.35173	-6.77592	-2.65179	2.19983	0.18183	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.258416
8.4082	-6.91902	-2.66762	2.16798	0.117822	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	2.23278e-314
8.52706	-7.07072	-2.96964	2.1998	0.18341	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	2.97677
8.59559	-7.22494	-2.98356	2.17154	0.124905	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	2.23278e-314
8.67759	-7.35413	-2.90528	2.16859	0.101709	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.21251
8.76729	-7.47083	-2.88429	2.18448	0.117833	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	2.23278e-314
8.84868	-7.59112	-2.94306	2.19098	0.12529	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0.539333
8.90462	-7.73368	-2.95568	2.15803	0.0654511	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	2.23278e-314
8.9475	-7.85014	-2.68275	2.11975	-0.02577	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	2.85343
8.98901	-8.01422	-2.71719	2.06456	-0.107734	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	2.23278e-314
9.01784	-8.13303	-2.48857	2.01312	-0.207144	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	1.94408
9.06119	-8.25638	-2.4799	1.99023	-0.224273	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	2.23278e-314
9.12377	-8.38662	-2.5702	1.99101	-0.190797	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.370729
9.17248	-8.5221	-2.57904	1.96996	-0.206499	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	2.23278e-314
9.26603	-8.67121	-2.89922	2.01935	-0.0636175	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.49912
9.33346	-8.82395	-2.91758	2.00997	-0.0725326	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	2.23278e-314
9.39283	-8.96361	-2.86136	1.99678	-0.0944987	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.11406
9.44777	-9.12306	-2.88853	1.97457	-0.120164	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	2.23278e-314
9.50318	-9.26197	-2.90539	1.96539	-0.124138	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.10104
9.55397	-9.41025	-2.93044	1.94807	-0.141101	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	2.23278e-314
9.56319	-9.53807	-2.60884	1.87323	-0.300081	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	4.48219
9.61703	-9.66725	-2.60158	1.87235	-0.277017	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	2.23278e-314
9.64084	-9.79499	-2.49745	1.83348	-0.332002	9.63311	-9.79216	9.65	-9.8	0	-2.73054	0.452065
9.66227	-9.93891	-2.51705	1.79862	-0.356441	9.64842	-9.95866	9.65	-9.95	0	-2.73053	2.23278e-314
9.72717	-10.0766	-2.76754	1.8483	-0.197152	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	3.43932
9.7551	-10.2213	-2.78946	1.82528	-0.216594	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	2.23278e-314
9.80017	-10.3732	-2.84939	1.82788	-0.181633	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.183419
9.84387	-10.5244	-2.8523	1.82313	-0.174092	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	2.23278e-314
9.84967	-10.6592	-2.65254	1.76468	-0.289157	9.8617	-10.6917	9.85	-10.7	0	-2.72718	1.76667
9.85944	-10.8199	-2.68692	1.72647	-0.322123	9.84674	-10.8547	9.85	-10.85	0	-2.72715	2.23278e-314
9.85787	-10.9553	-2.59303	1.677	-0.391833	9.75887	-10.887	9.85	-11	0	-2.72395	0.578632
9.86234	-11.1103	-2.62119	1.64299	-0.409998	9.86442	-11.1448	9.85	-11.15	0	-2.72395	2.23278e-314
9.87576	-11.2582	-2.65612	1.6296	-0.387723	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.077863
9.86627	-11.4183	-2.6901	1.58914	-0.415216	9.85036	-11.4464	9.85	-11.45	0	-2.73075	2.23278e-314
9.87275	-11.5717	-2.71521	1.57376	-0.399244	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.18509
9.85619	-11.7282	-2.73618	1.53642	-0.421032	9.83174	-11.7336	9.85	-11.75	0	-2.72396	2.23278e-314
9.8356	-11.8593	-2.68811	1.49088	-0.476898	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.202247
9.79371	-12.0149	-2.74763	1.43582	-0.52112	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	2.23278e-314
9.65212	-12.1284	-2.39252	1.17947	-1.05073	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	15.3745
9.58563	-12.2483	-2.40368	1.1103	-1.06642	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	2.23278e-314
9.55539	-12.3695	-2.43505	1.12071	-0.906768	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	1.03536
9.43937	-12.5196	-2.5565	1.02563	-0.962263	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	2.23278e-314
9.32139	-12.6161	-2.53439	0.879495	-1.18432	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	1.91663
9.21174	-12.7264	-2.60071	0.802872	-1.20358	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	2.23278e-314
9.11825	-12.8276	-2.59422	0.756861	-1.15531	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	0.0924688
8.99388	-12.9309	-2.64035	0.684728	-1.16286	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	2.23278e-314
8.80236	-12.9912	-2.73433	0.455423	-1.56932	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	6.98622
8.66227	-13.0504	-2.73878	0.367352	-1.57129	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	2.23278e-314
8.58648	-13.1099	-2.56478	0.384305	-1.32834	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	2.7305
8.42394	-13.1827	-2.69067	0.320001	-1.3095	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	2.23278e-314
8.23924	-13.1759	-2.85979	0.122934	-1.64728	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	6.02844
8.11782	-13.1744	-2.79925	0.0357513	-1.66079	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	2.23278e-314
